file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"replaceMethodGenerics/3[jadx.core.dex.instructions.BaseInvokeNode,jadx.core.dex.nodes.IMethodDetails,jadx.core.dex.instructions.args.ArgType]",false,259,7,5,0,5,5,8,20,4,7,3,8,0,0,1,1,0,0,0,1,7,1,2,0,0,0,21,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"expandTypeVariables/2[jadx.core.dex.nodes.ClassNode,jadx.core.dex.instructions.args.ArgType]",false,64,3,3,0,3,2,3,6,1,0,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"replaceClassGenerics/2[jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType]",false,165,3,1,0,1,1,1,3,1,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getKnownTypeVarsAtClass/1[jadx.core.dex.nodes.ClassNode],false,118,2,5,2,3,2,4,8,2,2,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"checkForUnknownTypeVars/2[jadx.core.dex.nodes.MethodNode,jadx.core.dex.instructions.args.ArgType]",false,140,4,4,1,3,3,4,10,3,2,2,4,1,3,0,0,0,0,0,0,1,0,2,0,0,1,24,1,0,true
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,collectKnownTypeVarsAtMethod/1[jadx.core.dex.nodes.MethodNode],false,127,3,4,1,3,2,6,6,1,1,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,buildClassTypeVarsAttr/1[jadx.core.dex.nodes.ClassNode],false,329,6,11,1,10,6,16,28,2,14,1,16,2,2,1,3,0,0,0,1,12,0,3,0,0,1,23,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"visitSuperTypes/2[jadx.core.dex.instructions.args.ArgType,java.util.function.BiConsumer<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>]",false,358,6,9,2,7,5,8,17,0,2,2,8,1,0,1,2,0,0,0,0,2,0,4,0,0,0,14,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getClassGenerics/1[jadx.core.dex.instructions.args.ArgType],false,38,5,7,2,5,5,7,12,3,3,1,7,0,0,0,3,0,0,0,0,3,0,1,0,0,0,13,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getClassTypeVars/1[jadx.core.dex.instructions.args.ArgType],false,52,7,4,1,3,3,3,11,3,2,1,3,1,3,0,2,0,0,0,0,2,0,1,0,0,0,11,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"replaceClassGenerics/3[jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType]",false,170,4,7,1,6,5,7,17,2,3,3,7,4,4,1,4,0,0,0,0,7,0,1,0,0,0,21,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"expandTypeVar/3[jadx.core.dex.attributes.nodes.NotificationAttrNode,jadx.core.dex.instructions.args.ArgType,java.util.Collection<jadx.core.dex.instructions.args.ArgType>]",false,78,2,8,2,6,8,9,29,4,3,3,9,0,0,2,0,0,0,2,0,3,1,4,0,0,1,20,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"addTypeVarMapping/3[java.util.Map<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>,jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.InsnArg]",false,248,3,4,1,3,5,4,8,1,0,3,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,7,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"replaceTypeVariablesUsingMap/2[jadx.core.dex.instructions.args.ArgType,java.util.Map<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>]",false,282,3,17,2,15,14,20,45,11,11,2,20,1,0,0,7,0,0,0,0,10,0,3,0,0,1,21,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"mergeTypeMaps/2[java.util.Map<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>,java.util.Map<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>]",false,188,1,1,1,0,5,8,21,3,3,2,8,0,0,1,1,0,0,0,0,3,1,2,0,0,0,11,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,TypeUtils/1[jadx.core.dex.nodes.RootNode],true,34,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"containsUnknownTypeVar/2[jadx.core.dex.nodes.MethodNode,jadx.core.dex.instructions.args.ArgType]",false,150,3,1,0,1,2,1,3,1,0,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getTypeVarMappingForInvoke/1[jadx.core.dex.instructions.BaseInvokeNode],false,234,7,8,0,8,3,12,13,2,4,1,12,1,1,1,1,0,0,0,2,4,1,1,0,0,0,20,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,"expandTypeVariables/2[jadx.core.dex.nodes.MethodNode,jadx.core.dex.instructions.args.ArgType]",false,71,3,5,2,3,2,3,6,1,0,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getKnownTypeVarsAtMethod/1[jadx.core.dex.nodes.MethodNode],false,107,5,7,2,5,2,5,10,2,3,1,5,1,2,0,1,0,0,0,0,3,0,1,0,0,0,13,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\utils\TypeUtils.java,jadx.core.dex.nodes.utils.TypeUtils,getTypeVariablesMapping/1[jadx.core.dex.instructions.args.ArgType],false,209,3,6,2,4,6,10,24,5,7,1,10,1,1,1,1,0,0,0,1,7,0,1,0,0,0,19,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,"SwitchRegion/2[jadx.core.dex.nodes.IRegion,jadx.core.dex.nodes.BlockNode]",true,24,3,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,getCaseContainers/0,false,60,1,2,2,0,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,getSubBlocks/0,false,65,2,1,0,1,1,5,6,1,1,0,5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,baseString/0,false,83,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,getCases/0,false,56,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,getBranches/0,false,73,2,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,"generate/2[jadx.core.codegen.RegionGen,jadx.api.ICodeWriter]",false,78,2,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,"addCase/2[java.util.List<java.lang.Object>,jadx.core.dex.nodes.IContainer]",false,52,2,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,getHeader/0,false,48,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\regions\SwitchRegion.java,jadx.core.dex.regions.SwitchRegion,toString/0,false,88,1,2,0,2,3,11,9,1,3,0,11,0,0,1,1,0,0,4,0,2,0,1,0,0,1,23,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchFinally.java,jadx.tests.integration.trycatch.TestTryCatchFinally,testWithoutFinally/0,false,57,2,0,0,0,1,7,4,0,0,0,7,0,0,0,0,0,0,5,3,0,2,0,0,0,0,16,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchFinally.java,jadx.tests.integration.trycatch.TestTryCatchFinally,test/0,false,43,2,0,0,0,1,5,3,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember,test/0,false,48,2,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestGenerics3.java,jadx.tests.integration.types.TestGenerics3$TestCls,runTest/1[java.lang.String],false,31,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestGenerics3.java,jadx.tests.integration.types.TestGenerics3$TestCls,getClasses/0,false,35,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestGenerics3.java,jadx.tests.integration.types.TestGenerics3$TestCls,test/0,false,18,1,2,0,2,3,5,12,0,3,0,5,2,1,1,0,0,0,1,1,3,2,2,0,0,0,9,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestEndlessLoop.java,jadx.tests.integration.loops.TestEndlessLoop,test/0,false,35,3,0,0,0,1,5,5,0,2,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop.java,jadx.tests.integration.loops.TestTryCatchInLoop$TestCls,exc/0,false,32,0,1,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop.java,jadx.tests.integration.loops.TestTryCatchInLoop$TestCls,check/0,false,39,1,1,0,1,1,2,4,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestTryCatchInLoop.java,jadx.tests.integration.loops.TestTryCatchInLoop$TestCls,test/0,false,17,1,2,1,1,4,2,14,1,0,0,2,1,1,1,1,1,0,0,2,0,0,2,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestInline.java,jadx.tests.integration.inline.TestInline$TestCls,main/1[java.lang.String[]],false,14,1,2,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestInline.java,jadx.tests.integration.inline.TestInline$TestCls,testRun/0,false,18,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith4.java,jadx.tests.integration.arith.TestArith4$TestCls,test/1[byte],false,12,0,0,0,0,1,0,4,1,1,1,0,0,0,0,0,0,5,0,3,1,3,0,0,0,0,3,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\arith\TestArith4.java,jadx.tests.integration.arith.TestArith4$TestCls,test2/1[java.lang.String],false,17,0,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,2,0,3,1,2,0,0,0,0,3,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,"execute/3[java.lang.String,java.lang.Runnable,java.util.function.Consumer<jadx.gui.jobs.TaskStatus>]",false,86,3,11,9,2,1,2,3,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,cancelAll/0,false,62,1,2,1,1,3,11,20,0,2,0,11,1,1,0,0,1,0,4,1,2,0,2,0,0,0,12,33,3,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,reset/0,false,94,0,2,2,0,1,3,5,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,34,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,"BackgroundExecutor/2[jadx.gui.settings.JadxSettings,jadx.gui.ui.panel.ProgressPanel]",true,45,3,2,1,1,1,3,5,0,0,2,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,execute/1[jadx.gui.jobs.IBackgroundTask],false,51,3,8,6,2,1,5,11,1,2,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0,1,7,33,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,"execute/2[java.lang.String,java.lang.Runnable]",false,90,3,4,2,2,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,taskComplete/1[long],false,100,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\jobs\BackgroundExecutor.java,jadx.gui.jobs.BackgroundExecutor,"execute/3[java.lang.String,java.util.List<java.lang.Runnable>,java.util.function.Consumer<jadx.gui.jobs.TaskStatus>]",false,82,3,2,0,2,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,init/0,false,32,1,0,0,0,1,3,6,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,9,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,filesExactlyMatch/0,false,40,2,1,0,1,3,8,19,0,2,0,8,1,2,0,1,1,0,1,0,3,1,3,0,0,1,17,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,"failLine/2[java.nio.file.Path,int]",false,78,0,1,1,0,1,2,3,0,0,2,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,keyIsUsed/0,false,83,1,0,0,0,6,17,27,0,7,0,17,0,0,3,0,2,0,3,0,5,1,5,0,0,2,24,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,compareToReference/1[java.nio.file.Path],false,57,1,3,1,2,6,8,16,0,5,1,8,2,1,1,2,0,0,0,5,5,2,3,0,0,0,17,2,0,false
C:\Work\Java\Bhavani\jadx\jadx-gui\src\test\java\jadx\gui\TestI18n.java,jadx.gui.TestI18n,trimComment/1[java.lang.String],false,74,0,1,1,0,2,2,3,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestConstStringConcat.java,jadx.tests.integration.others.TestConstStringConcat,test/0,false,33,2,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inner\TestAnonymousClass10.java,jadx.tests.integration.inner.TestAnonymousClass10$TestCls$Anonymous1,m/0,false,24,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember$TestCls$C,C/1[java.lang.String],true,12,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,copy/0,false,42,2,3,0,3,1,2,4,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,getSize/0,false,52,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,dataToString/0,false,64,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,getElementType/0,false,56,2,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,toString/0,false,48,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,setArrayData/1[jadx.core.dex.instructions.FillArrayData],false,25,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,isSame/1[jadx.core.dex.nodes.InsnNode],false,30,2,0,0,0,4,2,10,3,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,"FillArrayInsn/2[jadx.core.dex.instructions.args.InsnArg,int]",true,15,2,2,1,1,1,1,5,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,getTarget/0,false,21,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\FillArrayInsn.java,jadx.core.dex.instructions.FillArrayInsn,getLiteralArgs/1[jadx.core.dex.instructions.args.ArgType],false,60,3,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember$TestCls$B,sub/1[int],false,34,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember$TestCls$B,add/1[int],false,30,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember$TestCls$B,B/1[java.lang.String],true,26,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestShadowingSuperMember.java,jadx.tests.integration.others.TestShadowingSuperMember$TestCls$A,A/1[java.lang.String],true,19,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\NotYetImplementedExtension.java,jadx.NotYetImplementedExtension,isNotYetImplemented/1[jadx.ExtensionContext],false,34,2,2,2,0,3,4,3,1,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\NotYetImplementedExtension.java,jadx.NotYetImplementedExtension,"handleTestExecutionException/2[jadx.ExtensionContext,java.lang.Throwable]",false,16,2,1,0,1,2,4,6,0,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\NotYetImplementedExtension.java,jadx.NotYetImplementedExtension,afterTestExecution/1[jadx.ExtensionContext],false,24,2,1,0,1,4,8,5,0,0,1,8,1,1,0,0,0,0,2,0,0,1,1,0,0,0,17,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestStaticMethod.java,jadx.tests.integration.others.TestStaticMethod$TestCls,f/0,false,18,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestStaticMethod.java,jadx.tests.integration.others.TestStaticMethod$TestCls,(initializer 1),false,14,1,72,0,72,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inner\TestAnonymousClass18.java,jadx.tests.integration.inner.TestAnonymousClass18$TestCls$Anonymous1$Anonymous2,executeJob/0,false,25,1,3,0,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestComplexIf.java,jadx.tests.integration.conditions.TestComplexIf,test/0,false,34,4,2,0,2,1,5,5,0,2,0,5,0,0,0,0,0,0,4,0,2,1,0,0,0,0,12,1,0,false
