file,class,method,variable,usage
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java,jadx.gui.plugins.script.ScriptCompleteProvider,"getReplacePos/2[int,jadx.gui.plugins.script.ScriptCompletionResult]",codeArea,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\script\ScriptCompleteProvider.java,jadx.gui.plugins.script.ScriptCompleteProvider,"getReplacePos/2[int,jadx.gui.plugins.script.ScriptCompletionResult]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-rename-mappings\src\main\java\jadx\plugins\mappings\RenameMappingsPlugin.java,jadx.plugins.mappings.RenameMappingsPlugin,init/1[jadx.plugins.mappings.JadxPluginContext],options,2
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-rename-mappings\src\main\java\jadx\plugins\mappings\RenameMappingsPlugin.java,jadx.plugins.mappings.RenameMappingsPlugin,getInputsHashString/1[java.nio.file.Path],options,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-rename-mappings\src\main\java\jadx\plugins\mappings\RenameMappingsPlugin.java,jadx.plugins.mappings.RenameMappingsPlugin,getPluginInfo/0,PLUGIN_ID,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,resolveAttrReader/1[int],constPool,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,resolveAttrReader/1[int],LOG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,resolveAttrReader/1[int],attrCache,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readAndAdd/2[jadx.plugins.input.java.data.attributes.JavaAttrStorage,jadx.plugins.input.java.data.DataReader]",constPool,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readAndAdd/2[jadx.plugins.input.java.data.attributes.JavaAttrStorage,jadx.plugins.input.java.data.DataReader]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readAndAdd/2[jadx.plugins.input.java.data.attributes.JavaAttrStorage,jadx.plugins.input.java.data.DataReader]",clsData,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readType/2[jadx.plugins.input.java.data.attributes.JavaAttrType<?>,jadx.plugins.input.java.data.DataReader]",constPool,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readType/2[jadx.plugins.input.java.data.attributes.JavaAttrType<?>,jadx.plugins.input.java.data.DataReader]",LOG,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"readType/2[jadx.plugins.input.java.data.attributes.JavaAttrType<?>,jadx.plugins.input.java.data.DataReader]",clsData,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"AttributesReader/2[jadx.plugins.input.java.data.JavaClassData,jadx.plugins.input.java.data.ConstPoolReader]",constPool,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,"AttributesReader/2[jadx.plugins.input.java.data.JavaClassData,jadx.plugins.input.java.data.ConstPoolReader]",clsData,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\rename\TestConstReplace.java,jadx.tests.integration.rename.TestConstReplace$TestCls,test/0,CONST,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\EnumVisitor.java,jadx.core.dex.visitors.EnumVisitor$EnumData,"EnumData/3[jadx.core.dex.nodes.ClassNode,jadx.core.dex.nodes.MethodNode,java.util.List<jadx.core.dex.nodes.BlockNode>]",classInitMth,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\EnumVisitor.java,jadx.core.dex.visitors.EnumVisitor$EnumData,"EnumData/3[jadx.core.dex.nodes.ClassNode,jadx.core.dex.nodes.MethodNode,java.util.List<jadx.core.dex.nodes.BlockNode>]",staticBlocks,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\EnumVisitor.java,jadx.core.dex.visitors.EnumVisitor$EnumData,"EnumData/3[jadx.core.dex.nodes.ClassNode,jadx.core.dex.nodes.MethodNode,java.util.List<jadx.core.dex.nodes.BlockNode>]",cls,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,startLogcat/0,timer,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,startLogcat/0,status,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,clearLogcat/0,adbDevice,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,clearLogcat/0,LOG,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,exit/0,filter,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,exit/0,recent,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,"LogcatController/2[jadx.gui.ui.panel.LogcatPanel,jadx.gui.device.protocol.ADBDevice]",adbDevice,4
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,"LogcatController/2[jadx.gui.ui.panel.LogcatPanel,jadx.gui.device.protocol.ADBDevice]",logcatPanel,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,"LogcatController/2[jadx.gui.ui.panel.LogcatPanel,jadx.gui.device.protocol.ADBDevice]",timezone,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getFilter/0,filter,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getStatus/0,status,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,stopLogcat/0,timer,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,stopLogcat/0,status,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,filter,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,adbDevice,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,LOG,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,logcatPanel,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,recent,6
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,getLog/0,events,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,clearEvents/0,recent,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,clearEvents/0,events,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,reload/0,filter,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,reload/0,logcatPanel,2
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\LogcatController.java,jadx.gui.device.debugger.LogcatController,reload/0,events,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestFinally2.java,jadx.tests.integration.trycatch.TestFinally2$TestCls$Result,Result/1[int],mCode,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestFinally2.java,jadx.tests.integration.trycatch.TestFinally2$TestCls$Result,getCode/0,mCode,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"PackageNode/3[jadx.core.dex.nodes.RootNode,jadx.core.dex.nodes.PackageNode,jadx.core.dex.info.PackageInfo]",parentPkg,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"PackageNode/3[jadx.core.dex.nodes.RootNode,jadx.core.dex.nodes.PackageNode,jadx.core.dex.info.PackageInfo]",pkgInfo,4
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"PackageNode/3[jadx.core.dex.nodes.RootNode,jadx.core.dex.nodes.PackageNode,jadx.core.dex.info.PackageInfo]",root,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"PackageNode/3[jadx.core.dex.nodes.RootNode,jadx.core.dex.nodes.PackageNode,jadx.core.dex.info.PackageInfo]",aliasPkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getJavaNode/0,javaNode,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"getParentPkg/2[jadx.core.dex.nodes.RootNode,jadx.core.dex.info.PackageInfo]",root,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getClasses/0,classes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"getOrBuild/2[jadx.core.dex.nodes.RootNode,java.lang.String]",root,6
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setFullAlias/2[java.lang.String,boolean]",pkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setFullAlias/2[java.lang.String,boolean]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setFullAlias/2[java.lang.String,boolean]",aliasPkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,updatePackages/1[jadx.core.dex.nodes.PackageNode],subPackages,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,updatePackages/1[jadx.core.dex.nodes.PackageNode],classes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,isRoot/0,parentPkg,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,removeAlias/0,pkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,removeAlias/0,aliasPkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getAliasPkgInfo/0,aliasPkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,setJavaNode/1[jadx.api.JavaPackage],javaNode,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,isEmpty/0,subPackages,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,isEmpty/0,classes,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getPkgInfo/0,pkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getParentPkg/0,parentPkg,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,root/0,root,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,equals/1[java.lang.Object],pkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,onParentPackageUpdate/1[jadx.core.dex.nodes.PackageNode],root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,onParentPackageUpdate/1[jadx.core.dex.nodes.PackageNode],aliasPkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getParentAliasPkgInfo/0,parentPkg,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,hashCode/0,pkgInfo,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,isLeaf/0,subPackages,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,hasAlias/0,pkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,hasAlias/0,aliasPkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,getSubPackages/0,subPackages,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setLeafAlias/2[java.lang.String,boolean]",pkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setLeafAlias/2[java.lang.String,boolean]",root,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"setLeafAlias/2[java.lang.String,boolean]",aliasPkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,hasParentAlias/0,pkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,hasParentAlias/0,aliasPkgInfo,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\PackageNode.java,jadx.core.dex.nodes.PackageNode,"getForClass/3[jadx.core.dex.nodes.RootNode,java.lang.String,jadx.core.dex.nodes.ClassNode]",root,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign.java,jadx.tests.integration.conditions.TestInnerAssign$TestCls,runTest/1[java.lang.String],result,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign.java,jadx.tests.integration.conditions.TestInnerAssign$TestCls,test/1[java.lang.String],result,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,getRegNum/0,regNum,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,shiftRegNum/1[int],regNum,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,getStartOffset/0,startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,hashCode/0,endOffset,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,hashCode/0,startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,hashCode/0,regNum,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,hashCode/0,name,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,equals/1[java.lang.Object],endOffset,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,equals/1[java.lang.Object],startOffset,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,equals/1[java.lang.Object],regNum,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,equals/1[java.lang.Object],name,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",endOffset,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",startOffset,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",regNum,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",name,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",sign,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,"JavaLocalVar/6[int,java.lang.String,java.lang.String,java.lang.String,int,int]",type,3
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,getType/0,type,1
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\debuginfo\JavaLocalVar.java,jadx.plugins.input.java.data.attributes.debuginfo.JavaLocalVar,getSignature/0,sign,1
